"","date","location","sensor","smoothing","value","season_year","season","days_into_season"
"41668",2023-08-22 19:00:00,"myron","aqs","raw",0.21,"2023","Summer",82.7916666666667
"41669",2023-08-22 19:00:00,"myron","beaco2n","raw",0.199489613928945,"2023","Summer",82.7916666666667
"41670",2023-08-22 19:00:00,"myron","res","raw",-0.0105103860710552,"2023","Summer",82.7916666666667
"41671",2023-08-22 20:00:00,"myron","aqs","raw",0.203,"2023","Summer",82.8333333333333
"41672",2023-08-22 20:00:00,"myron","beaco2n","raw",0.193799521261574,"2023","Summer",82.8333333333333
"41673",2023-08-22 20:00:00,"myron","res","raw",-0.00920047873842592,"2023","Summer",82.8333333333333
"41674",2023-08-22 21:00:00,"myron","aqs","raw",0.203,"2023","Summer",82.875
"41675",2023-08-22 21:00:00,"myron","beaco2n","raw",0.198457798210906,"2023","Summer",82.875
"41676",2023-08-22 21:00:00,"myron","res","raw",-0.00454220178909401,"2023","Summer",82.875
"41677",2023-08-22 22:00:00,"myron","aqs","raw",0.214,"2023","Summer",82.9166666666667
"41678",2023-08-22 22:00:00,"myron","beaco2n","raw",0.222271847039485,"2023","Summer",82.9166666666667
"41679",2023-08-22 22:00:00,"myron","res","raw",0.00827184703948461,"2023","Summer",82.9166666666667
"41680",2023-08-22 23:00:00,"myron","aqs","raw",0.23,"2023","Summer",82.9583333333333
"41681",2023-08-22 23:00:00,"myron","beaco2n","raw",0.283098427032798,"2023","Summer",82.9583333333333
"41682",2023-08-22 23:00:00,"myron","res","raw",0.0530984270327982,"2023","Summer",82.9583333333333
"41683",2023-08-23,"myron","aqs","raw",0.285,"2023","Summer",83
"41684",2023-08-23,"myron","beaco2n","raw",0.349940844554259,"2023","Summer",83
"41685",2023-08-23,"myron","res","raw",0.0649408445542594,"2023","Summer",83
"41686",2023-08-23 01:00:00,"myron","aqs","raw",0.305,"2023","Summer",83.0416666666667
"41687",2023-08-23 01:00:00,"myron","beaco2n","raw",0.371685407533677,"2023","Summer",83.0416666666667
"41688",2023-08-23 01:00:00,"myron","res","raw",0.0666854075336765,"2023","Summer",83.0416666666667
"41689",2023-08-23 02:00:00,"myron","aqs","raw",0.288,"2023","Summer",83.0833333333333
"41690",2023-08-23 02:00:00,"myron","beaco2n","raw",0.341426221973847,"2023","Summer",83.0833333333333
"41691",2023-08-23 02:00:00,"myron","res","raw",0.0534262219738473,"2023","Summer",83.0833333333333
"41692",2023-08-23 03:00:00,"myron","aqs","raw",0.23,"2023","Summer",83.125
"41693",2023-08-23 03:00:00,"myron","beaco2n","raw",0.261919595174847,"2023","Summer",83.125
"41694",2023-08-23 03:00:00,"myron","res","raw",0.0319195951748472,"2023","Summer",83.125
"41695",2023-08-23 04:00:00,"myron","aqs","raw",0.199,"2023","Summer",83.1666666666667
"41696",2023-08-23 04:00:00,"myron","beaco2n","raw",0.221351712210559,"2023","Summer",83.1666666666667
"41697",2023-08-23 04:00:00,"myron","res","raw",0.0223517122105588,"2023","Summer",83.1666666666667
"41698",2023-08-23 05:00:00,"myron","aqs","raw",0.197,"2023","Summer",83.2083333333333
"41699",2023-08-23 05:00:00,"myron","beaco2n","raw",0.213975595025224,"2023","Summer",83.2083333333333
"41700",2023-08-23 05:00:00,"myron","res","raw",0.0169755950252239,"2023","Summer",83.2083333333333
"41701",2023-08-23 06:00:00,"myron","aqs","raw",0.19,"2023","Summer",83.25
"41702",2023-08-23 06:00:00,"myron","beaco2n","raw",0.207201186829988,"2023","Summer",83.25
"41703",2023-08-23 06:00:00,"myron","res","raw",0.0172011868299879,"2023","Summer",83.25
"41704",2023-08-23 07:00:00,"myron","aqs","raw",0.186,"2023","Summer",83.2916666666667
"41705",2023-08-23 07:00:00,"myron","beaco2n","raw",0.204341048879042,"2023","Summer",83.2916666666667
"41706",2023-08-23 07:00:00,"myron","res","raw",0.0183410488790417,"2023","Summer",83.2916666666667
"41707",2023-08-23 08:00:00,"myron","aqs","raw",0.183,"2023","Summer",83.3333333333333
"41708",2023-08-23 08:00:00,"myron","beaco2n","raw",0.20374749247468,"2023","Summer",83.3333333333333
"41709",2023-08-23 08:00:00,"myron","res","raw",0.0207474924746799,"2023","Summer",83.3333333333333
"41710",2023-08-23 09:00:00,"myron","aqs","raw",0.208,"2023","Summer",83.375
"41711",2023-08-23 09:00:00,"myron","beaco2n","raw",0.224304700690096,"2023","Summer",83.375
"41712",2023-08-23 09:00:00,"myron","res","raw",0.0163047006900962,"2023","Summer",83.375
"41713",2023-08-23 10:00:00,"myron","aqs","raw",0.303,"2023","Summer",83.4166666666667
"41714",2023-08-23 10:00:00,"myron","beaco2n","raw",0.305095658704511,"2023","Summer",83.4166666666667
"41715",2023-08-23 10:00:00,"myron","res","raw",0.00209565870451089,"2023","Summer",83.4166666666667
"41716",2023-08-23 11:00:00,"myron","aqs","raw",0.247,"2023","Summer",83.4583333333333
"41717",2023-08-23 11:00:00,"myron","beaco2n","raw",0.252769673743692,"2023","Summer",83.4583333333333
"41718",2023-08-23 11:00:00,"myron","res","raw",0.00576967374369231,"2023","Summer",83.4583333333333
"41719",2023-08-23 12:00:00,"myron","aqs","raw",0.224,"2023","Summer",83.5
"41720",2023-08-23 12:00:00,"myron","beaco2n","raw",0.222943025008363,"2023","Summer",83.5
"41721",2023-08-23 12:00:00,"myron","res","raw",-0.0010569749916374,"2023","Summer",83.5
"41722",2023-08-23 13:00:00,"myron","aqs","raw",0.202,"2023","Summer",83.5416666666667
"41723",2023-08-23 13:00:00,"myron","beaco2n","raw",0.14190036003699,"2023","Summer",83.5416666666667
"41724",2023-08-23 13:00:00,"myron","res","raw",-0.0600996399630095,"2023","Summer",83.5416666666667
"41725",2023-08-23 14:00:00,"myron","aqs","raw",0.187,"2023","Summer",83.5833333333333
"41726",2023-08-23 14:00:00,"myron","beaco2n","raw",0.10852496989672,"2023","Summer",83.5833333333333
"41727",2023-08-23 14:00:00,"myron","res","raw",-0.0784750301032805,"2023","Summer",83.5833333333333
"41728",2023-08-23 15:00:00,"myron","aqs","raw",0.186,"2023","Summer",83.625
"41729",2023-08-23 15:00:00,"myron","beaco2n","raw",0.129373252371107,"2023","Summer",83.625
"41730",2023-08-23 15:00:00,"myron","res","raw",-0.056626747628893,"2023","Summer",83.625
"41731",2023-08-23 16:00:00,"myron","aqs","raw",0.188,"2023","Summer",83.6666666666667
"41732",2023-08-23 16:00:00,"myron","beaco2n","raw",0.134167052662493,"2023","Summer",83.6666666666667
"41733",2023-08-23 16:00:00,"myron","res","raw",-0.0538329473375073,"2023","Summer",83.6666666666667
"41734",2023-08-23 17:00:00,"myron","aqs","raw",0.197,"2023","Summer",83.7083333333333
"41735",2023-08-23 17:00:00,"myron","beaco2n","raw",0.147410653246867,"2023","Summer",83.7083333333333
"41736",2023-08-23 17:00:00,"myron","res","raw",-0.0495893467531331,"2023","Summer",83.7083333333333
"41737",2023-08-23 18:00:00,"myron","aqs","raw",0.2,"2023","Summer",83.75
"41738",2023-08-23 18:00:00,"myron","beaco2n","raw",0.188614803817443,"2023","Summer",83.75
"41739",2023-08-23 18:00:00,"myron","res","raw",-0.0113851961825575,"2023","Summer",83.75
"41740",2023-08-23 19:00:00,"myron","aqs","raw",0.198,"2023","Summer",83.7916666666667
"41741",2023-08-23 19:00:00,"myron","beaco2n","raw",0.203308143503243,"2023","Summer",83.7916666666667
"41742",2023-08-23 19:00:00,"myron","res","raw",0.00530814350324268,"2023","Summer",83.7916666666667
"41743",2023-08-23 20:00:00,"myron","aqs","raw",0.19,"2023","Summer",83.8333333333333
"41744",2023-08-23 20:00:00,"myron","beaco2n","raw",0.169942103858329,"2023","Summer",83.8333333333333
"41745",2023-08-23 20:00:00,"myron","res","raw",-0.0200578961416712,"2023","Summer",83.8333333333333
"41746",2023-08-23 21:00:00,"myron","aqs","raw",0.188,"2023","Summer",83.875
"41747",2023-08-23 21:00:00,"myron","beaco2n","raw",0.1679800682909,"2023","Summer",83.875
"41748",2023-08-23 21:00:00,"myron","res","raw",-0.0200199317091002,"2023","Summer",83.875
"41749",2023-08-23 22:00:00,"myron","aqs","raw",0.206,"2023","Summer",83.9166666666667
"41750",2023-08-23 22:00:00,"myron","beaco2n","raw",0.216681467141539,"2023","Summer",83.9166666666667
"41751",2023-08-23 22:00:00,"myron","res","raw",0.0106814671415391,"2023","Summer",83.9166666666667
"41752",2023-08-23 23:00:00,"myron","aqs","raw",0.207,"2023","Summer",83.9583333333333
"41753",2023-08-23 23:00:00,"myron","beaco2n","raw",0.312992129136122,"2023","Summer",83.9583333333333
"41754",2023-08-23 23:00:00,"myron","res","raw",0.105992129136122,"2023","Summer",83.9583333333333
"41755",2023-08-24,"myron","aqs","raw",0.22,"2023","Summer",84
"41756",2023-08-24,"myron","beaco2n","raw",0.322692763660829,"2023","Summer",84
"41757",2023-08-24,"myron","res","raw",0.102692763660829,"2023","Summer",84
"41758",2023-08-24 01:00:00,"myron","aqs","raw",0.22,"2023","Summer",84.0416666666667
"41759",2023-08-24 01:00:00,"myron","beaco2n","raw",0.291929844963157,"2023","Summer",84.0416666666667
"41760",2023-08-24 01:00:00,"myron","res","raw",0.0719298449631575,"2023","Summer",84.0416666666667
"41761",2023-08-24 02:00:00,"myron","aqs","raw",0.207,"2023","Summer",84.0833333333333
"41762",2023-08-24 02:00:00,"myron","beaco2n","raw",0.260749139739686,"2023","Summer",84.0833333333333
"41763",2023-08-24 02:00:00,"myron","res","raw",0.0537491397396863,"2023","Summer",84.0833333333333
"41764",2023-08-24 03:00:00,"myron","aqs","raw",0.219,"2023","Summer",84.125
"41765",2023-08-24 03:00:00,"myron","beaco2n","raw",0.263606708175569,"2023","Summer",84.125
"41766",2023-08-24 03:00:00,"myron","res","raw",0.0446067081755688,"2023","Summer",84.125
"41767",2023-08-24 04:00:00,"myron","aqs","raw",0.223,"2023","Summer",84.1666666666667
"41768",2023-08-24 04:00:00,"myron","beaco2n","raw",0.267979629200943,"2023","Summer",84.1666666666667
"41769",2023-08-24 04:00:00,"myron","res","raw",0.0449796292009431,"2023","Summer",84.1666666666667
"41770",2023-08-24 05:00:00,"myron","aqs","raw",0.238,"2023","Summer",84.2083333333333
"41771",2023-08-24 05:00:00,"myron","beaco2n","raw",0.273675141675667,"2023","Summer",84.2083333333333
"41772",2023-08-24 05:00:00,"myron","res","raw",0.0356751416756674,"2023","Summer",84.2083333333333
"41773",2023-08-24 06:00:00,"myron","aqs","raw",0.236,"2023","Summer",84.25
"41774",2023-08-24 06:00:00,"myron","beaco2n","raw",0.267764292401795,"2023","Summer",84.25
"41775",2023-08-24 06:00:00,"myron","res","raw",0.0317642924017946,"2023","Summer",84.25
"41776",2023-08-24 07:00:00,"myron","aqs","raw",0.222,"2023","Summer",84.2916666666667
"41777",2023-08-24 07:00:00,"myron","beaco2n","raw",0.254340016217772,"2023","Summer",84.2916666666667
"41778",2023-08-24 07:00:00,"myron","res","raw",0.0323400162177724,"2023","Summer",84.2916666666667
"41779",2023-08-24 08:00:00,"myron","aqs","raw",0.216,"2023","Summer",84.3333333333333
"41780",2023-08-24 08:00:00,"myron","beaco2n","raw",0.247394950636732,"2023","Summer",84.3333333333333
"41781",2023-08-24 08:00:00,"myron","res","raw",0.031394950636732,"2023","Summer",84.3333333333333
"41782",2023-08-24 09:00:00,"myron","aqs","raw",0.218,"2023","Summer",84.375
"41783",2023-08-24 09:00:00,"myron","beaco2n","raw",0.255907734979557,"2023","Summer",84.375
"41784",2023-08-24 09:00:00,"myron","res","raw",0.0379077349795574,"2023","Summer",84.375
"41785",2023-08-24 10:00:00,"myron","aqs","raw",0.291,"2023","Summer",84.4166666666667
"41786",2023-08-24 10:00:00,"myron","beaco2n","raw",0.32686352653185,"2023","Summer",84.4166666666667
"41787",2023-08-24 10:00:00,"myron","res","raw",0.0358635265318502,"2023","Summer",84.4166666666667
"41788",2023-08-24 11:00:00,"myron","aqs","raw",0.36,"2023","Summer",84.4583333333333
"41789",2023-08-24 11:00:00,"myron","beaco2n","raw",0.403520364280236,"2023","Summer",84.4583333333333
"41790",2023-08-24 11:00:00,"myron","res","raw",0.0435203642802363,"2023","Summer",84.4583333333333
"41791",2023-08-24 12:00:00,"myron","aqs","raw",0.429,"2023","Summer",84.5
"41792",2023-08-24 12:00:00,"myron","beaco2n","raw",0.46444451888218,"2023","Summer",84.5
"41793",2023-08-24 12:00:00,"myron","res","raw",0.0354445188821803,"2023","Summer",84.5
"41794",2023-08-24 13:00:00,"myron","aqs","raw",0.253,"2023","Summer",84.5416666666667
"41795",2023-08-24 13:00:00,"myron","beaco2n","raw",0.177864367931504,"2023","Summer",84.5416666666667
"41796",2023-08-24 13:00:00,"myron","res","raw",-0.0751356320684964,"2023","Summer",84.5416666666667
"41797",2023-08-24 14:00:00,"myron","aqs","raw",0.216,"2023","Summer",84.5833333333333
"41798",2023-08-24 14:00:00,"myron","beaco2n","raw",0.123184808610684,"2023","Summer",84.5833333333333
"41799",2023-08-24 14:00:00,"myron","res","raw",-0.0928151913893156,"2023","Summer",84.5833333333333
"41800",2023-08-24 15:00:00,"myron","aqs","raw",0.194,"2023","Summer",84.625
"41801",2023-08-24 15:00:00,"myron","beaco2n","raw",0.144130783409738,"2023","Summer",84.625
"41802",2023-08-24 15:00:00,"myron","res","raw",-0.0498692165902618,"2023","Summer",84.625
"41803",2023-08-24 16:00:00,"myron","aqs","raw",0.188,"2023","Summer",84.6666666666667
"41804",2023-08-24 16:00:00,"myron","beaco2n","raw",0.126400704098926,"2023","Summer",84.6666666666667
"41805",2023-08-24 16:00:00,"myron","res","raw",-0.0615992959010743,"2023","Summer",84.6666666666667
"41806",2023-08-24 17:00:00,"myron","aqs","raw",0.244,"2023","Summer",84.7083333333333
"41807",2023-08-24 17:00:00,"myron","beaco2n","raw",0.197679325784995,"2023","Summer",84.7083333333333
"41808",2023-08-24 17:00:00,"myron","res","raw",-0.0463206742150049,"2023","Summer",84.7083333333333
"41809",2023-08-24 18:00:00,"myron","aqs","raw",0.449,"2023","Summer",84.75
"41810",2023-08-24 18:00:00,"myron","beaco2n","raw",0.372569948641185,"2023","Summer",84.75
"41811",2023-08-24 18:00:00,"myron","res","raw",-0.0764300513588154,"2023","Summer",84.75
"41812",2023-08-24 19:00:00,"myron","aqs","raw",0.173,"2023","Summer",84.7916666666667
"41813",2023-08-24 19:00:00,"myron","beaco2n","raw",0.240901816885244,"2023","Summer",84.7916666666667
"41814",2023-08-24 19:00:00,"myron","res","raw",0.0679018168852439,"2023","Summer",84.7916666666667
"41815",2023-08-24 20:00:00,"myron","aqs","raw",0.176,"2023","Summer",84.8333333333333
"41816",2023-08-24 20:00:00,"myron","beaco2n","raw",0.256332282724252,"2023","Summer",84.8333333333333
"41817",2023-08-24 20:00:00,"myron","res","raw",0.0803322827242517,"2023","Summer",84.8333333333333
"41818",2023-08-24 21:00:00,"myron","aqs","raw",0.173,"2023","Summer",84.875
"41819",2023-08-24 21:00:00,"myron","beaco2n","raw",0.246254895761834,"2023","Summer",84.875
"41820",2023-08-24 21:00:00,"myron","res","raw",0.0732548957618336,"2023","Summer",84.875
"41821",2023-08-24 22:00:00,"myron","aqs","raw",0.177,"2023","Summer",84.9166666666667
"41822",2023-08-24 22:00:00,"myron","beaco2n","raw",0.239663838074144,"2023","Summer",84.9166666666667
"41823",2023-08-24 22:00:00,"myron","res","raw",0.0626638380741445,"2023","Summer",84.9166666666667
"41824",2023-08-24 23:00:00,"myron","aqs","raw",0.168,"2023","Summer",84.9583333333333
"41825",2023-08-24 23:00:00,"myron","beaco2n","raw",0.216176606852724,"2023","Summer",84.9583333333333
"41826",2023-08-24 23:00:00,"myron","res","raw",0.0481766068527243,"2023","Summer",84.9583333333333
"41827",2023-08-25,"myron","aqs","raw",0.166,"2023","Summer",85
"41828",2023-08-25,"myron","beaco2n","raw",0.220402276975414,"2023","Summer",85
"41829",2023-08-25,"myron","res","raw",0.0544022769754137,"2023","Summer",85
"41830",2023-08-25 01:00:00,"myron","aqs","raw",0.165,"2023","Summer",85.0416666666667
"41831",2023-08-25 01:00:00,"myron","beaco2n","raw",0.214642148854538,"2023","Summer",85.0416666666667
"41832",2023-08-25 01:00:00,"myron","res","raw",0.0496421488545376,"2023","Summer",85.0416666666667
"41833",2023-08-25 02:00:00,"myron","aqs","raw",0.159,"2023","Summer",85.0833333333333
"41834",2023-08-25 02:00:00,"myron","beaco2n","raw",0.217794623250612,"2023","Summer",85.0833333333333
"41835",2023-08-25 02:00:00,"myron","res","raw",0.0587946232506117,"2023","Summer",85.0833333333333
"41836",2023-08-25 03:00:00,"myron","aqs","raw",0.153,"2023","Summer",85.125
"41837",2023-08-25 03:00:00,"myron","beaco2n","raw",0.20946004884077,"2023","Summer",85.125
"41838",2023-08-25 03:00:00,"myron","res","raw",0.0564600488407696,"2023","Summer",85.125
"41839",2023-08-25 04:00:00,"myron","aqs","raw",0.157,"2023","Summer",85.1666666666667
"41840",2023-08-25 04:00:00,"myron","beaco2n","raw",0.194835181978202,"2023","Summer",85.1666666666667
"41841",2023-08-25 04:00:00,"myron","res","raw",0.0378351819782025,"2023","Summer",85.1666666666667
"41842",2023-08-25 05:00:00,"myron","aqs","raw",NA,"2023","Summer",85.2083333333333
"41843",2023-08-25 05:00:00,"myron","beaco2n","raw",0.187347482118699,"2023","Summer",85.2083333333333
"41844",2023-08-25 05:00:00,"myron","res","raw",NA,"2023","Summer",85.2083333333333
"41845",2023-08-25 06:00:00,"myron","aqs","raw",NA,"2023","Summer",85.25
"41846",2023-08-25 06:00:00,"myron","beaco2n","raw",0.182024221730411,"2023","Summer",85.25
"41847",2023-08-25 06:00:00,"myron","res","raw",NA,"2023","Summer",85.25
"41848",2023-08-25 07:00:00,"myron","aqs","raw",NA,"2023","Summer",85.2916666666667
"41849",2023-08-25 07:00:00,"myron","beaco2n","raw",0.177163257219627,"2023","Summer",85.2916666666667
"41850",2023-08-25 07:00:00,"myron","res","raw",NA,"2023","Summer",85.2916666666667
"41851",2023-08-25 08:00:00,"myron","aqs","raw",0.164,"2023","Summer",85.3333333333333
"41852",2023-08-25 08:00:00,"myron","beaco2n","raw",0.171906973444951,"2023","Summer",85.3333333333333
"41853",2023-08-25 08:00:00,"myron","res","raw",0.00790697344495128,"2023","Summer",85.3333333333333
"41854",2023-08-25 09:00:00,"myron","aqs","raw",0.176,"2023","Summer",85.375
"41855",2023-08-25 09:00:00,"myron","beaco2n","raw",0.175058536296247,"2023","Summer",85.375
"41856",2023-08-25 09:00:00,"myron","res","raw",-0.000941463703752893,"2023","Summer",85.375
"41857",2023-08-25 10:00:00,"myron","aqs","raw",0.182,"2023","Summer",85.4166666666667
"41858",2023-08-25 10:00:00,"myron","beaco2n","raw",0.183850910265059,"2023","Summer",85.4166666666667
"41859",2023-08-25 10:00:00,"myron","res","raw",0.00185091026505921,"2023","Summer",85.4166666666667
"41860",2023-08-25 11:00:00,"myron","aqs","raw",0.187,"2023","Summer",85.4583333333333
"41861",2023-08-25 11:00:00,"myron","beaco2n","raw",0.196584452993752,"2023","Summer",85.4583333333333
"41862",2023-08-25 11:00:00,"myron","res","raw",0.00958445299375171,"2023","Summer",85.4583333333333
"41863",2023-08-25 12:00:00,"myron","aqs","raw",0.193,"2023","Summer",85.5
"41864",2023-08-25 12:00:00,"myron","beaco2n","raw",0.202452549459346,"2023","Summer",85.5
"41865",2023-08-25 12:00:00,"myron","res","raw",0.00945254945934559,"2023","Summer",85.5
"41866",2023-08-25 13:00:00,"myron","aqs","raw",0.191,"2023","Summer",85.5416666666667
"41867",2023-08-25 13:00:00,"myron","beaco2n","raw",0.185929676580224,"2023","Summer",85.5416666666667
"41868",2023-08-25 13:00:00,"myron","res","raw",-0.0050703234197759,"2023","Summer",85.5416666666667
"41869",2023-08-25 14:00:00,"myron","aqs","raw",0.206,"2023","Summer",85.5833333333333
"41870",2023-08-25 14:00:00,"myron","beaco2n","raw",0.201845626333078,"2023","Summer",85.5833333333333
"41871",2023-08-25 14:00:00,"myron","res","raw",-0.00415437366692248,"2023","Summer",85.5833333333333
"41872",2023-08-25 15:00:00,"myron","aqs","raw",0.193,"2023","Summer",85.625
"41873",2023-08-25 15:00:00,"myron","beaco2n","raw",0.189772036848983,"2023","Summer",85.625
"41874",2023-08-25 15:00:00,"myron","res","raw",-0.00322796315101731,"2023","Summer",85.625
"41875",2023-08-25 16:00:00,"myron","aqs","raw",0.195,"2023","Summer",85.6666666666667
"41876",2023-08-25 16:00:00,"myron","beaco2n","raw",0.176318160776145,"2023","Summer",85.6666666666667
"41877",2023-08-25 16:00:00,"myron","res","raw",-0.0186818392238549,"2023","Summer",85.6666666666667
"41878",2023-08-25 17:00:00,"myron","aqs","raw",0.198,"2023","Summer",85.7083333333333
"41879",2023-08-25 17:00:00,"myron","beaco2n","raw",0.194655546035707,"2023","Summer",85.7083333333333
"41880",2023-08-25 17:00:00,"myron","res","raw",-0.00334445396429342,"2023","Summer",85.7083333333333
"41881",2023-08-25 18:00:00,"myron","aqs","raw",0.195,"2023","Summer",85.75
"41882",2023-08-25 18:00:00,"myron","beaco2n","raw",0.194802203424702,"2023","Summer",85.75
"41883",2023-08-25 18:00:00,"myron","res","raw",-0.000197796575298198,"2023","Summer",85.75
"41884",2023-08-25 19:00:00,"myron","aqs","raw",0.2,"2023","Summer",85.7916666666667
"41885",2023-08-25 19:00:00,"myron","beaco2n","raw",0.190672790837405,"2023","Summer",85.7916666666667
"41886",2023-08-25 19:00:00,"myron","res","raw",-0.00932720916259502,"2023","Summer",85.7916666666667
"41887",2023-08-25 20:00:00,"myron","aqs","raw",0.206,"2023","Summer",85.8333333333333
"41888",2023-08-25 20:00:00,"myron","beaco2n","raw",0.187661144230087,"2023","Summer",85.8333333333333
"41889",2023-08-25 20:00:00,"myron","res","raw",-0.0183388557699133,"2023","Summer",85.8333333333333
"41890",2023-08-25 21:00:00,"myron","aqs","raw",0.204,"2023","Summer",85.875
"41891",2023-08-25 21:00:00,"myron","beaco2n","raw",0.18525718273421,"2023","Summer",85.875
"41892",2023-08-25 21:00:00,"myron","res","raw",-0.0187428172657903,"2023","Summer",85.875
"41893",2023-08-25 22:00:00,"myron","aqs","raw",0.202,"2023","Summer",85.9166666666667
"41894",2023-08-25 22:00:00,"myron","beaco2n","raw",0.189470984395464,"2023","Summer",85.9166666666667
"41895",2023-08-25 22:00:00,"myron","res","raw",-0.0125290156045359,"2023","Summer",85.9166666666667
"41896",2023-08-25 23:00:00,"myron","aqs","raw",0.199,"2023","Summer",85.9583333333333
"41897",2023-08-25 23:00:00,"myron","beaco2n","raw",0.189934600139245,"2023","Summer",85.9583333333333
"41898",2023-08-25 23:00:00,"myron","res","raw",-0.0090653998607555,"2023","Summer",85.9583333333333
"41899",2023-08-26,"myron","aqs","raw",0.193,"2023","Summer",86
"41900",2023-08-26,"myron","beaco2n","raw",0.18658750687513,"2023","Summer",86
"41901",2023-08-26,"myron","res","raw",-0.00641249312487011,"2023","Summer",86
"41902",2023-08-26 01:00:00,"myron","aqs","raw",0.185,"2023","Summer",86.0416666666667
"41903",2023-08-26 01:00:00,"myron","beaco2n","raw",0.179217015727875,"2023","Summer",86.0416666666667
"41904",2023-08-26 01:00:00,"myron","res","raw",-0.00578298427212479,"2023","Summer",86.0416666666667
"41905",2023-08-26 02:00:00,"myron","aqs","raw",0.184,"2023","Summer",86.0833333333333
"41906",2023-08-26 02:00:00,"myron","beaco2n","raw",0.183502724996557,"2023","Summer",86.0833333333333
"41907",2023-08-26 02:00:00,"myron","res","raw",-0.00049727500344271,"2023","Summer",86.0833333333333
"41908",2023-08-26 03:00:00,"myron","aqs","raw",0.185,"2023","Summer",86.125
"41909",2023-08-26 03:00:00,"myron","beaco2n","raw",0.183539886685047,"2023","Summer",86.125
"41910",2023-08-26 03:00:00,"myron","res","raw",-0.00146011331495349,"2023","Summer",86.125
"41911",2023-08-26 04:00:00,"myron","aqs","raw",0.185,"2023","Summer",86.1666666666667
"41912",2023-08-26 04:00:00,"myron","beaco2n","raw",0.178473910778536,"2023","Summer",86.1666666666667
"41913",2023-08-26 04:00:00,"myron","res","raw",-0.00652608922146361,"2023","Summer",86.1666666666667
"41914",2023-08-26 05:00:00,"myron","aqs","raw",0.189,"2023","Summer",86.2083333333333
"41915",2023-08-26 05:00:00,"myron","beaco2n","raw",0.177472098784312,"2023","Summer",86.2083333333333
"41916",2023-08-26 05:00:00,"myron","res","raw",-0.0115279012156875,"2023","Summer",86.2083333333333
"41917",2023-08-26 06:00:00,"myron","aqs","raw",0.186,"2023","Summer",86.25
"41918",2023-08-26 06:00:00,"myron","beaco2n","raw",0.176675351532887,"2023","Summer",86.25
"41919",2023-08-26 06:00:00,"myron","res","raw",-0.0093246484671132,"2023","Summer",86.25
"41920",2023-08-26 07:00:00,"myron","aqs","raw",0.185,"2023","Summer",86.2916666666667
"41921",2023-08-26 07:00:00,"myron","beaco2n","raw",0.178594850352266,"2023","Summer",86.2916666666667
"41922",2023-08-26 07:00:00,"myron","res","raw",-0.0064051496477335,"2023","Summer",86.2916666666667
"41923",2023-08-26 08:00:00,"myron","aqs","raw",0.193,"2023","Summer",86.3333333333333
"41924",2023-08-26 08:00:00,"myron","beaco2n","raw",0.186419097772991,"2023","Summer",86.3333333333333
"41925",2023-08-26 08:00:00,"myron","res","raw",-0.00658090222700941,"2023","Summer",86.3333333333333
"41926",2023-08-26 09:00:00,"myron","aqs","raw",0.2,"2023","Summer",86.375
"41927",2023-08-26 09:00:00,"myron","beaco2n","raw",0.287077584757602,"2023","Summer",86.375
"41928",2023-08-26 09:00:00,"myron","res","raw",0.0870775847576023,"2023","Summer",86.375
"41929",2023-08-26 10:00:00,"myron","aqs","raw",0.211,"2023","Summer",86.4166666666667
"41930",2023-08-26 10:00:00,"myron","beaco2n","raw",0.243411097369057,"2023","Summer",86.4166666666667
"41931",2023-08-26 10:00:00,"myron","res","raw",0.032411097369057,"2023","Summer",86.4166666666667
"41932",2023-08-26 11:00:00,"myron","aqs","raw",0.22,"2023","Summer",86.4583333333333
"41933",2023-08-26 11:00:00,"myron","beaco2n","raw",0.22073035370329,"2023","Summer",86.4583333333333
"41934",2023-08-26 11:00:00,"myron","res","raw",0.000730353703289804,"2023","Summer",86.4583333333333
"41935",2023-08-26 12:00:00,"myron","aqs","raw",0.229,"2023","Summer",86.5
"41936",2023-08-26 12:00:00,"myron","beaco2n","raw",0.208088075020179,"2023","Summer",86.5
"41937",2023-08-26 12:00:00,"myron","res","raw",-0.0209119249798213,"2023","Summer",86.5
"41938",2023-08-26 13:00:00,"myron","aqs","raw",0.228,"2023","Summer",86.5416666666667
"41939",2023-08-26 13:00:00,"myron","beaco2n","raw",0.19429707961229,"2023","Summer",86.5416666666667
"41940",2023-08-26 13:00:00,"myron","res","raw",-0.0337029203877096,"2023","Summer",86.5416666666667
"41941",2023-08-26 14:00:00,"myron","aqs","raw",0.211,"2023","Summer",86.5833333333333
"41942",2023-08-26 14:00:00,"myron","beaco2n","raw",0.179450954240446,"2023","Summer",86.5833333333333
"41943",2023-08-26 14:00:00,"myron","res","raw",-0.0315490457595538,"2023","Summer",86.5833333333333
"41944",2023-08-26 15:00:00,"myron","aqs","raw",0.204,"2023","Summer",86.625
"41945",2023-08-26 15:00:00,"myron","beaco2n","raw",0.165946504692882,"2023","Summer",86.625
"41946",2023-08-26 15:00:00,"myron","res","raw",-0.038053495307118,"2023","Summer",86.625
"41947",2023-08-26 16:00:00,"myron","aqs","raw",0.195,"2023","Summer",86.6666666666667
"41948",2023-08-26 16:00:00,"myron","beaco2n","raw",0.113854011078452,"2023","Summer",86.6666666666667
"41949",2023-08-26 16:00:00,"myron","res","raw",-0.081145988921548,"2023","Summer",86.6666666666667
